id,date,time,teensytime,record_sn,voltage,current,teensytemp,nano_value1,nano_value2,nano_value3,nano_value4,valve_state,x_pos,y_pos,alt,eu_x,eu_y,eu_z,acc_x,acc_y,acc_z,lat,lon,gps_alt
2047,2025-05-13,14:01:42.300,1023100000,02047,11.898,0.493,36.41,546,647,453,599,OPEN,15.12,23.07,158454.67,-0.36,-4.35,0.2,0.01,-0.0,0.39,27.706023,85.330023,158454.67
2048,2025-05-13,14:01:42.350,1023600000,02048,11.898,0.493,36.41,546,647,453,599,OPEN,15.12,23.07,158625.09,-0.36,-4.35,0.2,0.01,-0.0,0.39,27.706023,85.330023,158625.09
2049,2025-05-13,14:01:42.400,1024100000,02049,11.898,0.493,36.41,546,647,453,599,OPEN,15.12,23.07,158795.61,-0.36,-4.36,0.2,0.01,-0.001,0.39,27.706024,85.330024,158795.61
2050,2025-05-13,14:01:42.450,1024600000,02050,11.898,0.493,36.41,546,647,453,599,OPEN,15.12,23.07,158966.24,-0.37,-4.36,0.2,0.01,-0.001,0.39,27.706024,85.330024,158966.24
2051,2025-05-13,14:01:42.500,1025100000,02051,11.898,0.493,36.41,546,647,453,599,OPEN,15.12,23.07,159136.96,-0.37,-4.36,0.2,0.01,-0.001,0.39,27.706025,85.330025,159136.96
2052,2025-05-13,14:01:42.550,1025600000,02052,11.897,0.493,36.41,546,647,453,599,OPEN,15.13,23.08,159307.78,-0.37,-4.36,0.2,0.01,-0.001,0.39,27.706025,85.330025,159307.78
2053,2025-05-13,14:01:42.600,1026100000,02053,11.897,0.493,36.41,546,647,453,599,OPEN,15.13,23.08,159478.7,-0.37,-4.36,0.2,0.01,-0.001,0.39,27.706026,85.330026,159478.7
2054,2025-05-13,14:01:42.650,1026600000,02054,11.897,0.493,36.41,546,647,453,599,OPEN,15.13,23.08,159649.72,-0.37,-4.36,0.2,0.01,-0.001,0.39,27.706026,85.330026,159649.72
2055,2025-05-13,14:01:42.700,1027100000,02055,11.897,0.493,36.41,546,648,453,599,OPEN,15.14,23.08,159820.84,-0.37,-4.36,0.21,0.01,-0.001,0.38,27.706027,85.330027,159820.84
2056,2025-05-13,14:01:42.750,1027600000,02056,11.897,0.492,36.41,546,648,453,599,OPEN,15.14,23.08,159992.06,-0.38,-4.36,0.21,0.01,-0.001,0.38,27.706027,85.330027,159992.06
2057,2025-05-13,14:01:42.800,1028100000,02057,11.897,0.492,36.41,546,648,453,599,OPEN,15.14,23.08,160163.38,-0.38,-4.36,0.21,0.01,-0.001,0.38,27.706028,85.330028,160163.38
2058,2025-05-13,14:01:42.850,1028600000,02058,11.897,0.492,36.41,546,648,453,599,OPEN,15.14,23.09,160334.8,-0.38,-4.36,0.21,0.01,-0.001,0.38,27.706028,85.330028,160334.8
2059,2025-05-13,14:01:42.900,1029100000,02059,11.897,0.492,36.41,546,648,453,599,OPEN,15.14,23.09,160506.32,-0.38,-4.36,0.21,0.01,-0.002,0.38,27.706029,85.330029,160506.32
2060,2025-05-13,14:01:42.950,1029600000,02060,11.897,0.492,36.41,546,648,453,599,OPEN,15.15,23.09,160677.94,-0.38,-4.36,0.21,0.01,-0.002,0.38,27.706029,85.330029,160677.94
2061,2025-05-13,14:01:43.000,1030100000,02061,11.897,0.492,36.41,546,648,453,599,OPEN,15.15,23.09,160849.66,-0.38,-4.36,0.21,0.01,-0.002,0.38,27.70603,85.33003,160849.66
2062,2025-05-13,14:01:43.050,1030600000,02062,11.897,0.492,36.41,546,648,453,599,OPEN,15.15,23.09,161021.48,-0.39,-4.36,0.21,0.01,-0.002,0.38,27.70603,85.33003,161021.48
2063,2025-05-13,14:01:43.100,1031100000,02063,11.897,0.492,36.41,546,648,453,599,OPEN,15.16,23.09,161193.4,-0.39,-4.36,0.21,0.01,-0.002,0.38,27.706031,85.330031,161193.4
2064,2025-05-13,14:01:43.150,1031600000,02064,11.897,0.492,36.41,546,648,453,599,OPEN,15.16,23.09,161365.42,-0.39,-4.36,0.22,0.01,-0.002,0.38,27.706031,85.330031,161365.42
2065,2025-05-13,14:01:43.200,1032100000,02065,11.897,0.492,36.41,546,648,453,599,OPEN,15.16,23.1,161537.54,-0.39,-4.37,0.22,0.01,-0.002,0.38,27.706032,85.330032,161537.54
2066,2025-05-13,14:01:43.250,1032600000,02066,11.897,0.492,36.41,546,648,453,599,OPEN,15.16,23.1,161709.76,-0.39,-4.37,0.22,0.01,-0.002,0.38,27.706032,85.330032,161709.76
2067,2025-05-13,14:01:43.300,1033100000,02067,11.897,0.492,36.41,546,648,453,599,OPEN,15.16,23.1,161882.08,-0.39,-4.37,0.22,0.01,-0.002,0.38,27.706033,85.330033,161882.08
2068,2025-05-13,14:01:43.350,1033600000,02068,11.897,0.492,36.41,546,648,453,599,OPEN,15.17,23.1,162054.51,-0.39,-4.37,0.22,0.01,-0.002,0.38,27.706033,85.330033,162054.51
2069,2025-05-13,14:01:43.400,1034100000,02069,11.897,0.492,36.41,546,648,453,599,OPEN,15.17,23.1,162227.03,-0.4,-4.37,0.22,0.01,-0.003,0.38,27.706034,85.330034,162227.03
2070,2025-05-13,14:01:43.450,1034600000,02070,11.897,0.492,36.41,546,648,453,599,OPEN,15.17,23.1,162399.65,-0.4,-4.37,0.22,0.01,-0.003,0.38,27.706034,85.330034,162399.65
2071,2025-05-13,14:01:43.500,1035100000,02071,11.896,0.492,36.41,546,648,453,599,OPEN,15.18,23.11,162572.37,-0.4,-4.37,0.22,0.01,-0.003,0.38,27.706035,85.330035,162572.37
2072,2025-05-13,14:01:43.550,1035600000,02072,11.896,0.492,36.41,545,648,453,599,OPEN,15.18,23.11,162745.19,-0.4,-4.37,0.22,0.01,-0.003,0.38,27.706035,85.330035,162745.19
2073,2025-05-13,14:01:43.600,1036100000,02073,11.896,0.492,36.41,545,648,453,599,OPEN,15.18,23.11,162918.11,-0.4,-4.37,0.23,0.01,-0.003,0.38,27.706036,85.330036,162918.11
2074,2025-05-13,14:01:43.650,1036600000,02074,11.896,0.492,36.41,545,648,453,599,OPEN,15.18,23.11,163091.13,-0.4,-4.37,0.23,0.01,-0.003,0.38,27.706036,85.330036,163091.13
2075,2025-05-13,14:01:43.700,1037100000,02075,11.896,0.492,36.41,545,648,453,599,OPEN,15.19,23.11,163264.26,-0.41,-4.37,0.23,0.009,-0.003,0.38,27.706037,85.330037,163264.26
2076,2025-05-13,14:01:43.750,1037600000,02076,11.896,0.492,36.41,545,648,453,599,OPEN,15.19,23.11,163437.48,-0.41,-4.37,0.23,0.009,-0.003,0.38,27.706037,85.330037,163437.48
2077,2025-05-13,14:01:43.800,1038100000,02077,11.896,0.492,36.41,545,648,453,599,OPEN,15.19,23.11,163610.8,-0.41,-4.37,0.23,0.009,-0.003,0.38,27.706038,85.330038,163610.8
2078,2025-05-13,14:01:43.850,1038600000,02078,11.896,0.492,36.41,545,648,453,599,OPEN,15.19,23.12,163784.22,-0.41,-4.37,0.23,0.009,-0.003,0.38,27.706038,85.330039,163784.22
2079,2025-05-13,14:01:43.900,1039100000,02079,11.896,0.492,36.41,545,648,453,599,OPEN,15.2,23.12,163957.75,-0.41,-4.37,0.23,0.009,-0.004,0.38,27.706039,85.330039,163957.75
2080,2025-05-13,14:01:43.950,1039600000,02080,11.896,0.492,36.41,545,648,453,599,OPEN,15.2,23.12,164131.37,-0.41,-4.37,0.23,0.009,-0.004,0.38,27.706039,85.330039,164131.37
2081,2025-05-13,14:01:44.000,1040100000,02081,11.896,0.492,36.41,545,648,453,599,OPEN,15.2,23.12,164305.09,-0.41,-4.38,0.23,0.009,-0.004,0.37,27.70604,85.33004,164305.09
2082,2025-05-13,14:01:44.050,1040600000,02082,11.896,0.492,36.41,545,648,453,599,OPEN,15.2,23.12,164478.92,-0.42,-4.38,0.24,0.009,-0.004,0.37,27.70604,85.33004,164478.92
2083,2025-05-13,14:01:44.100,1041100000,02083,11.896,0.492,36.41,545,648,453,599,OPEN,15.21,23.12,164652.84,-0.42,-4.38,0.24,0.009,-0.004,0.37,27.706041,85.330041,164652.84
2084,2025-05-13,14:01:44.150,1041600000,02084,11.896,0.492,36.41,545,648,453,599,OPEN,15.21,23.12,164826.87,-0.42,-4.38,0.24,0.009,-0.004,0.37,27.706041,85.330041,164826.87
2085,2025-05-13,14:01:44.200,1042100000,02085,11.896,0.492,36.41,545,648,453,599,OPEN,15.21,23.13,165000.99,-0.42,-4.38,0.24,0.009,-0.004,0.37,27.706042,85.330042,165000.99
2086,2025-05-13,14:01:44.250,1042600000,02086,11.896,0.492,36.41,545,648,453,599,OPEN,15.21,23.13,165175.22,-0.42,-4.38,0.24,0.009,-0.004,0.37,27.706042,85.330042,165175.22
2087,2025-05-13,14:01:44.300,1043100000,02087,11.896,0.492,36.41,545,648,453,599,OPEN,15.21,23.13,165349.54,-0.42,-4.38,0.24,0.009,-0.004,0.37,27.706043,85.330043,165349.54
2088,2025-05-13,14:01:44.350,1043600000,02088,11.896,0.492,36.41,545,648,453,599,OPEN,15.22,23.13,165523.97,-0.42,-4.38,0.24,0.009,-0.004,0.37,27.706043,85.330043,165523.97
2089,2025-05-13,14:01:44.400,1044100000,02089,11.896,0.492,36.41,545,648,453,599,OPEN,15.22,23.13,165698.49,-0.42,-4.38,0.24,0.009,-0.004,0.37,27.706044,85.330044,165698.49
2090,2025-05-13,14:01:44.450,1044600000,02090,11.896,0.491,36.41,545,648,453,599,OPEN,15.22,23.13,165873.12,-0.43,-4.38,0.24,0.009,-0.005,0.37,27.706044,85.330044,165873.12
2091,2025-05-13,14:01:44.500,1045100000,02091,11.896,0.491,36.41,545,648,453,599,OPEN,15.23,23.13,166047.85,-0.43,-4.38,0.25,0.009,-0.005,0.37,27.706045,85.330045,166047.85
2092,2025-05-13,14:01:44.550,1045600000,02092,11.895,0.491,36.41,545,648,453,599,OPEN,15.23,23.14,166222.67,-0.43,-4.38,0.25,0.009,-0.005,0.37,27.706045,85.330045,166222.67
2093,2025-05-13,14:01:44.600,1046100000,02093,11.895,0.491,36.41,545,648,453,599,OPEN,15.23,23.14,166397.6,-0.43,-4.38,0.25,0.009,-0.005,0.37,27.706046,85.330046,166397.6
2094,2025-05-13,14:01:44.650,1046600000,02094,11.895,0.491,36.41,545,648,453,599,OPEN,15.23,23.14,166572.63,-0.43,-4.38,0.25,0.009,-0.005,0.37,27.706046,85.330046,166572.63
2095,2025-05-13,14:01:44.700,1047100000,02095,11.895,0.491,36.41,545,648,453,599,OPEN,15.23,23.14,166747.76,-0.43,-4.38,0.25,0.009,-0.005,0.37,27.706047,85.330047,166747.76
2096,2025-05-13,14:01:44.750,1047600000,02096,11.895,0.491,36.41,545,648,453,598,OPEN,15.24,23.14,166922.98,-0.43,-4.38,0.25,0.009,-0.005,0.37,27.706047,85.330047,166922.98
2097,2025-05-13,14:01:44.800,1048100000,02097,11.895,0.491,36.41,545,648,453,598,OPEN,15.24,23.14,167098.31,-0.44,-4.39,0.25,0.009,-0.005,0.37,27.706048,85.330048,167098.31
2098,2025-05-13,14:01:44.850,1048600000,02098,11.895,0.491,36.41,545,648,453,598,OPEN,15.24,23.15,167273.74,-0.44,-4.39,0.25,0.009,-0.005,0.37,27.706048,85.330048,167273.74
2099,2025-05-13,14:01:44.900,1049100000,02099,11.895,0.491,36.41,545,648,453,598,OPEN,15.25,23.15,167449.27,-0.44,-4.39,0.25,0.008,-0.005,0.37,27.706049,85.330049,167449.27
2100,2025-05-13,14:01:44.950,1049600000,02100,11.895,0.491,36.41,545,648,453,598,OPEN,15.25,23.15,167624.9,-0.44,-4.39,0.25,0.008,-0.005,0.37,27.706049,85.330049,167624.9
2101,2025-05-13,14:01:45.000,1050100000,02101,11.895,0.491,36.41,545,648,453,598,OPEN,15.25,23.15,167800.63,-0.44,-4.39,0.26,0.008,-0.005,0.37,27.70605,85.33005,167800.63
2102,2025-05-13,14:01:45.050,1050600000,02102,11.895,0.491,36.41,545,648,453,598,OPEN,15.25,23.15,167976.46,-0.44,-4.39,0.26,0.008,-0.006,0.37,27.70605,85.33005,167976.46
2103,2025-05-13,14:01:45.100,1051100000,02103,11.895,0.491,36.41,545,648,453,598,OPEN,15.25,23.15,168152.39,-0.44,-4.39,0.26,0.008,-0.006,0.37,27.706051,85.330051,168152.39
2104,2025-05-13,14:01:45.150,1051600000,02104,11.895,0.491,36.41,545,648,453,598,OPEN,15.26,23.15,168328.43,-0.44,-4.39,0.26,0.008,-0.006,0.37,27.706051,85.330051,168328.43
2105,2025-05-13,14:01:45.200,1052100000,02105,11.895,0.491,36.41,545,648,453,598,OPEN,15.26,23.16,168504.56,-0.44,-4.39,0.26,0.008,-0.006,0.37,27.706052,85.330052,168504.56
2106,2025-05-13,14:01:45.250,1052600000,02106,11.895,0.491,36.41,545,648,453,598,OPEN,15.26,23.16,168680.79,-0.45,-4.39,0.26,0.008,-0.006,0.37,27.706052,85.330052,168680.79
2107,2025-05-13,14:01:45.300,1053100000,02107,11.895,0.491,36.41,545,648,453,598,OPEN,15.27,23.16,168857.12,-0.45,-4.39,0.26,0.008,-0.006,0.37,27.706053,85.330053,168857.12
2108,2025-05-13,14:01:45.350,1053600000,02108,11.895,0.491,36.42,545,648,453,598,OPEN,15.27,23.16,169033.56,-0.45,-4.39,0.26,0.008,-0.006,0.36,27.706053,85.330053,169033.56
2109,2025-05-13,14:01:45.400,1054100000,02109,11.895,0.491,36.42,545,648,453,598,OPEN,15.27,23.16,169210.09,-0.45,-4.39,0.26,0.008,-0.006,0.36,27.706054,85.330054,169210.09
2110,2025-05-13,14:01:45.450,1054600000,02110,11.895,0.491,36.42,545,648,453,598,OPEN,15.27,23.16,169386.73,-0.45,-4.39,0.27,0.008,-0.006,0.36,27.706054,85.330054,169386.73
2111,2025-05-13,14:01:45.500,1055100000,02111,11.895,0.491,36.42,545,648,453,598,OPEN,15.28,23.16,169563.46,-0.45,-4.39,0.27,0.008,-0.006,0.36,27.706055,85.330055,169563.46
2112,2025-05-13,14:01:45.550,1055600000,02112,11.894,0.491,36.42,545,648,453,598,OPEN,15.28,23.17,169740.3,-0.45,-4.39,0.27,0.008,-0.006,0.36,27.706055,85.330056,169740.3
2113,2025-05-13,14:01:45.600,1056100000,02113,11.894,0.491,36.42,545,648,453,598,OPEN,15.28,23.17,169917.23,-0.45,-4.4,0.27,0.008,-0.006,0.36,27.706056,85.330056,169917.23
2114,2025-05-13,14:01:45.650,1056600000,02114,11.894,0.491,36.42,545,648,453,598,OPEN,15.28,23.17,170094.27,-0.45,-4.4,0.27,0.008,-0.007,0.36,27.706056,85.330056,170094.27
2115,2025-05-13,14:01:45.700,1057100000,02115,11.894,0.491,36.42,545,648,453,598,OPEN,15.29,23.17,170271.41,-0.46,-4.4,0.27,0.008,-0.007,0.36,27.706057,85.330057,170271.41
2116,2025-05-13,14:01:45.750,1057600000,02116,11.894,0.491,36.42,545,648,452,598,OPEN,15.29,23.17,170448.65,-0.46,-4.4,0.27,0.007,-0.007,0.36,27.706058,85.330057,170448.65
2117,2025-05-13,14:01:45.800,1058100000,02117,11.894,0.491,36.42,545,648,452,598,OPEN,15.29,23.17,170625.99,-0.46,-4.4,0.27,0.007,-0.007,0.36,27.706058,85.330058,170625.99
2118,2025-05-13,14:01:45.850,1058600000,02118,11.894,0.491,36.42,545,648,452,598,OPEN,15.29,23.18,170803.42,-0.46,-4.4,0.27,0.007,-0.007,0.36,27.706058,85.330058,170803.42
2119,2025-05-13,14:01:45.900,1059100000,02119,11.894,0.491,36.42,545,648,452,598,OPEN,15.3,23.18,170980.96,-0.46,-4.4,0.28,0.007,-0.007,0.36,27.706059,85.330059,170980.96
2120,2025-05-13,14:01:45.950,1059600000,02120,11.894,0.491,36.42,545,648,452,598,OPEN,15.3,23.18,171158.61,-0.46,-4.4,0.28,0.007,-0.007,0.36,27.706059,85.330059,171158.61
2121,2025-05-13,14:01:46.000,1060100000,02121,11.894,0.491,36.42,545,648,452,598,OPEN,15.3,23.18,171336.35,-0.46,-4.4,0.28,0.007,-0.007,0.36,27.70606,85.33006,171336.35
2122,2025-05-13,14:01:46.050,1060600000,02122,11.894,0.491,36.42,545,648,452,598,OPEN,15.3,23.18,171514.19,-0.46,-4.4,0.28,0.007,-0.007,0.36,27.70606,85.33006,171514.19
2123,2025-05-13,14:01:46.100,1061100000,02123,11.894,0.491,36.42,545,648,452,598,OPEN,15.3,23.18,171692.13,-0.46,-4.4,0.28,0.007,-0.007,0.36,27.706061,85.330061,171692.13
2124,2025-05-13,14:01:46.150,1061600000,02124,11.894,0.491,36.42,545,648,452,598,OPEN,15.31,23.18,171870.17,-0.46,-4.4,0.28,0.007,-0.007,0.36,27.706061,85.330061,171870.17
2125,2025-05-13,14:01:46.200,1062100000,02125,11.894,0.491,36.42,545,648,452,598,OPEN,15.31,23.19,172048.32,-0.47,-4.4,0.28,0.007,-0.007,0.36,27.706062,85.330062,172048.32
2126,2025-05-13,14:01:46.250,1062600000,02126,11.894,0.491,36.42,545,648,452,598,OPEN,15.31,23.19,172226.56,-0.47,-4.4,0.28,0.007,-0.007,0.36,27.706062,85.330062,172226.56
2127,2025-05-13,14:01:46.300,1063100000,02127,11.894,0.491,36.42,545,648,452,598,OPEN,15.32,23.19,172404.91,-0.47,-4.4,0.28,0.007,-0.007,0.36,27.706063,85.330063,172404.91
2128,2025-05-13,14:01:46.350,1063600000,02128,11.894,0.491,36.42,545,648,452,598,OPEN,15.32,23.19,172583.35,-0.47,-4.4,0.28,0.007,-0.008,0.36,27.706063,85.330063,172583.35
2129,2025-05-13,14:01:46.400,1064100000,02129,11.894,0.491,36.42,545,648,452,598,OPEN,15.32,23.19,172761.9,-0.47,-4.4,0.29,0.007,-0.008,0.36,27.706064,85.330064,172761.9
2130,2025-05-13,14:01:46.450,1064600000,02130,11.894,0.491,36.42,545,648,452,598,OPEN,15.32,23.19,172940.55,-0.47,-4.41,0.29,0.006,-0.008,0.36,27.706064,85.330064,172940.55
2131,2025-05-13,14:01:46.500,1065100000,02131,11.893,0.491,36.42,545,648,452,598,OPEN,15.32,23.2,173119.29,-0.47,-4.41,0.29,0.006,-0.008,0.36,27.706065,85.330065,173119.29
2132,2025-05-13,14:01:46.550,1065600000,02132,11.893,0.491,36.42,545,648,452,598,OPEN,15.33,23.2,173298.14,-0.47,-4.41,0.29,0.006,-0.008,0.36,27.706065,85.330065,173298.14
2133,2025-05-13,14:01:46.600,1066100000,02133,11.893,0.491,36.42,545,649,452,598,OPEN,15.33,23.2,173477.09,-0.47,-4.41,0.29,0.006,-0.008,0.36,27.706066,85.330066,173477.09
2134,2025-05-13,14:01:46.650,1066600000,02134,11.893,0.491,36.42,545,649,452,598,OPEN,15.33,23.2,173656.14,-0.47,-4.41,0.29,0.006,-0.008,0.36,27.706066,85.330066,173656.14
2135,2025-05-13,14:01:46.700,1067100000,02135,11.893,0.491,36.42,545,649,452,598,OPEN,15.34,23.2,173835.29,-0.47,-4.41,0.29,0.006,-0.008,0.36,27.706067,85.330067,173835.29
2136,2025-05-13,14:01:46.750,1067600000,02136,11.893,0.491,36.42,545,649,452,598,OPEN,15.34,23.2,174014.55,-0.47,-4.41,0.29,0.006,-0.008,0.35,27.706067,85.330067,174014.55
2137,2025-05-13,14:01:46.800,1068100000,02137,11.893,0.49,36.42,545,649,452,598,OPEN,15.34,23.2,174193.9,-0.48,-4.41,0.29,0.006,-0.008,0.35,27.706068,85.330068,174193.9
2138,2025-05-13,14:01:46.850,1068600000,02138,11.893,0.49,36.42,545,649,452,598,OPEN,15.34,23.21,174373.35,-0.48,-4.41,0.29,0.006,-0.008,0.35,27.706068,85.330068,174373.35
2139,2025-05-13,14:01:46.900,1069100000,02139,11.893,0.49,36.42,545,649,452,598,OPEN,15.35,23.21,174552.91,-0.48,-4.41,0.3,0.006,-0.008,0.35,27.706069,85.330069,174552.91
2140,2025-05-13,14:01:46.950,1069600000,02140,11.893,0.49,36.42,545,649,452,598,OPEN,15.35,23.21,174732.56,-0.48,-4.41,0.3,0.006,-0.008,0.35,27.706069,85.330069,174732.56
2141,2025-05-13,14:01:47.000,1070100000,02141,11.893,0.49,36.42,545,649,452,598,OPEN,15.35,23.21,174912.32,-0.48,-4.41,0.3,0.006,-0.008,0.35,27.70607,85.33007,174912.32
2142,2025-05-13,14:01:47.050,1070600000,02142,11.893,0.49,36.42,545,649,452,598,OPEN,15.35,23.21,175092.17,-0.48,-4.41,0.3,0.005,-0.008,0.35,27.70607,85.33007,175092.17
2143,2025-05-13,14:01:47.100,1071100000,02143,11.893,0.49,36.42,545,649,452,598,OPEN,15.36,23.21,175272.13,-0.48,-4.41,0.3,0.005,-0.008,0.35,27.706071,85.330071,175272.13
2144,2025-05-13,14:01:47.150,1071600000,02144,11.893,0.49,36.42,545,649,452,598,OPEN,15.36,23.21,175452.19,-0.48,-4.41,0.3,0.005,-0.008,0.35,27.706071,85.330071,175452.19
2145,2025-05-13,14:01:47.200,1072100000,02145,11.893,0.49,36.42,545,649,452,598,OPEN,15.36,23.22,175632.35,-0.48,-4.41,0.3,0.005,-0.009,0.35,27.706072,85.330072,175632.35
2146,2025-05-13,14:01:47.250,1072600000,02146,11.893,0.49,36.42,545,649,452,598,OPEN,15.36,23.22,175812.61,-0.48,-4.41,0.3,0.005,-0.009,0.35,27.706072,85.330072,175812.61
2147,2025-05-13,14:01:47.300,1073100000,02147,11.893,0.49,36.42,545,649,452,598,OPEN,15.37,23.22,175992.97,-0.48,-4.42,0.3,0.005,-0.009,0.35,27.706073,85.330073,175992.97
2148,2025-05-13,14:01:47.350,1073600000,02148,11.893,0.49,36.42,545,649,451,598,OPEN,15.37,23.22,176173.43,-0.48,-4.42,0.3,0.005,-0.009,0.35,27.706073,85.330073,176173.43
2149,2025-05-13,14:01:47.400,1074100000,02149,11.893,0.49,36.42,545,649,451,598,OPEN,15.37,23.22,176353.99,-0.48,-4.42,0.31,0.005,-0.009,0.35,27.706074,85.330074,176353.99
2150,2025-05-13,14:01:47.450,1074600000,02150,11.893,0.49,36.42,545,649,451,598,OPEN,15.37,23.22,176534.66,-0.48,-4.42,0.31,0.005,-0.009,0.35,27.706074,85.330074,176534.66
2151,2025-05-13,14:01:47.500,1075100000,02151,11.893,0.49,36.42,545,649,451,598,OPEN,15.38,23.23,176715.42,-0.48,-4.42,0.31,0.005,-0.009,0.35,27.706075,85.330075,176715.42
2152,2025-05-13,14:01:47.550,1075600000,02152,11.892,0.49,36.42,545,649,451,598,OPEN,15.38,23.23,176896.29,-0.49,-4.42,0.31,0.005,-0.009,0.35,27.706075,85.330075,176896.29
2153,2025-05-13,14:01:47.600,1076100000,02153,11.892,0.49,36.42,545,649,451,598,OPEN,15.38,23.23,177077.25,-0.49,-4.42,0.31,0.005,-0.009,0.35,27.706076,85.330076,177077.25
2154,2025-05-13,14:01:47.650,1076600000,02154,11.892,0.49,36.42,545,649,451,598,OPEN,15.38,23.23,177258.32,-0.49,-4.42,0.31,0.004,-0.009,0.35,27.706076,85.330076,177258.32
2155,2025-05-13,14:01:47.700,1077100000,02155,11.892,0.49,36.42,545,649,451,598,OPEN,15.39,23.23,177439.49,-0.49,-4.42,0.31,0.004,-0.009,0.35,27.706077,85.330077,177439.49
2156,2025-05-13,14:01:47.750,1077600000,02156,11.892,0.49,36.42,545,649,451,598,OPEN,15.39,23.23,177620.76,-0.49,-4.42,0.31,0.004,-0.009,0.35,27.706077,85.330077,177620.76
2157,2025-05-13,14:01:47.800,1078100000,02157,11.892,0.49,36.42,545,649,451,598,OPEN,15.39,23.23,177802.13,-0.49,-4.42,0.31,0.004,-0.009,0.35,27.706078,85.330078,177802.13
2158,2025-05-13,14:01:47.850,1078600000,02158,11.892,0.49,36.42,545,649,451,598,OPEN,15.39,23.24,177983.6,-0.49,-4.42,0.31,0.004,-0.009,0.35,27.706078,85.330078,177983.6
2159,2025-05-13,14:01:47.900,1079100000,02159,11.892,0.49,36.42,545,649,451,598,OPEN,15.39,23.24,178165.17,-0.49,-4.42,0.32,0.004,-0.009,0.35,27.706079,85.330079,178165.17
2160,2025-05-13,14:01:47.950,1079600000,02160,11.892,0.49,36.42,545,649,451,598,OPEN,15.4,23.24,178346.84,-0.49,-4.42,0.32,0.004,-0.009,0.35,27.706079,85.330079,178346.84
2161,2025-05-13,14:01:48.000,1080100000,02161,11.892,0.49,36.42,545,649,451,598,OPEN,15.4,23.24,178528.62,-0.49,-4.42,0.32,0.004,-0.009,0.35,27.70608,85.33008,178528.62
2162,2025-05-13,14:01:48.050,1080600000,02162,11.892,0.49,36.42,545,649,451,598,OPEN,15.4,23.24,178710.49,-0.49,-4.42,0.32,0.004,-0.009,0.35,27.70608,85.33008,178710.49
2163,2025-05-13,14:01:48.100,1081100000,02163,11.892,0.49,36.42,545,649,451,598,OPEN,15.41,23.24,178892.47,-0.49,-4.42,0.32,0.004,-0.009,0.35,27.706081,85.330081,178892.47
2164,2025-05-13,14:01:48.150,1081600000,02164,11.892,0.49,36.42,545,649,451,598,OPEN,15.41,23.24,179074.54,-0.49,-4.43,0.32,0.004,-0.009,0.34,27.706081,85.330081,179074.54
2165,2025-05-13,14:01:48.200,1082100000,02165,11.892,0.49,36.42,545,649,451,598,OPEN,15.41,23.25,179256.72,-0.49,-4.43,0.32,0.003,-0.009,0.34,27.706082,85.330082,179256.72
2166,2025-05-13,14:01:48.250,1082600000,02166,11.892,0.49,36.42,545,649,451,598,OPEN,15.41,23.25,179439.0,-0.49,-4.43,0.32,0.003,-0.009,0.34,27.706082,85.330082,179439.0
2167,2025-05-13,14:01:48.300,1083100000,02167,11.892,0.49,36.42,545,649,451,598,OPEN,15.41,23.25,179621.38,-0.49,-4.43,0.32,0.003,-0.009,0.34,27.706083,85.330083,179621.38
2168,2025-05-13,14:01:48.350,1083600000,02168,11.892,0.49,36.42,545,649,451,598,OPEN,15.42,23.25,179803.86,-0.49,-4.43,0.32,0.003,-0.009,0.34,27.706083,85.330083,179803.86
2169,2025-05-13,14:01:48.400,1084100000,02169,11.892,0.49,36.42,545,649,451,598,OPEN,15.42,23.25,179986.45,-0.49,-4.43,0.33,0.003,-0.01,0.34,27.706084,85.330084,179986.45
2170,2025-05-13,14:01:48.450,1084600000,02170,11.892,0.49,36.42,545,649,451,598,OPEN,15.42,23.25,180169.13,-0.49,-4.43,0.33,0.003,-0.01,0.34,27.706084,85.330084,180169.13
2171,2025-05-13,14:01:48.500,1085100000,02171,11.892,0.49,36.42,545,649,451,598,OPEN,15.43,23.25,180351.91,-0.49,-4.43,0.33,0.003,-0.01,0.34,27.706085,85.330085,180351.91
2172,2025-05-13,14:01:48.550,1085600000,02172,11.891,0.49,36.42,545,649,451,598,OPEN,15.43,23.26,180534.8,-0.5,-4.43,0.33,0.003,-0.01,0.34,27.706085,85.330085,180534.8
2173,2025-05-13,14:01:48.600,1086100000,02173,11.891,0.49,36.42,545,649,451,598,OPEN,15.43,23.26,180717.79,-0.5,-4.43,0.33,0.003,-0.01,0.34,27.706086,85.330086,180717.79
2174,2025-05-13,14:01:48.650,1086600000,02174,11.891,0.49,36.42,545,649,451,598,OPEN,15.43,23.26,180900.87,-0.5,-4.43,0.33,0.003,-0.01,0.34,27.706086,85.330086,180900.87
2175,2025-05-13,14:01:48.700,1087100000,02175,11.891,0.49,36.42,545,649,450,598,OPEN,15.44,23.26,181084.06,-0.5,-4.43,0.33,0.002,-0.01,0.34,27.706087,85.330087,181084.06
2176,2025-05-13,14:01:48.750,1087600000,02176,11.891,0.49,36.43,545,649,450,598,OPEN,15.44,23.26,181267.35,-0.5,-4.43,0.33,0.002,-0.01,0.34,27.706087,85.330087,181267.35
2177,2025-05-13,14:01:48.800,1088100000,02177,11.891,0.49,36.43,545,649,450,598,OPEN,15.44,23.26,181450.74,-0.5,-4.43,0.33,0.002,-0.01,0.34,27.706088,85.330088,181450.74
